,actual,predicted,word,word_unk,count
18124,VBG,VBN,coming,coming,2
18125,VBG,VBN,concentrating,concentrating,2
18126,VBG,VBN,conferring,conferring,1
18127,VBG,VBN,contrasting,<UNK>,1
18128,VBG,VBN,creeping,creeping,1
18129,VBG,VBN,debating,<UNK>,1
18130,VBG,VBN,decelerating,<UNK>,1
18131,VBG,VBN,differing,<UNK>,1
18132,VBG,VBN,disciplining,<UNK>,1
18133,VBG,VBN,disposing,<UNK>,1
18134,VBG,VBN,divvying,<UNK>,1
18135,VBG,VBN,drumming,<UNK>,1
18136,VBG,VBN,dusting,<UNK>,1
18137,VBG,VBN,easing,easing,1
18138,VBG,VBN,encasing,<UNK>,1
18139,VBG,VBN,estimating,estimating,1
18140,VBG,VBN,exhibiting,<UNK>,1
18141,VBG,VBN,exploring,exploring,1
18142,VBG,VBN,faltering,faltering,1
18143,VBG,VBN,flapping,flapping,1
18144,VBG,VBN,flying,flying,1
18145,VBG,VBN,forgetting,<UNK>,1
18146,VBG,VBN,frittering,<UNK>,1
18147,VBG,VBN,getting,getting,1
18148,VBG,VBN,giving,giving,1
18149,VBG,VBN,going,going,1
18150,VBG,VBN,hanging,hanging,1
18151,VBG,VBN,haunting,haunting,1
18152,VBG,VBN,having,having,1
18153,VBG,VBN,hearing,hearing,1
18154,VBG,VBN,heating,heating,1
18155,VBG,VBN,hinting,<UNK>,1
18156,VBG,VBN,hobbling,hobbling,1
18157,VBG,VBN,holding,<UNK>,4
18158,VBG,VBN,importing,importing,1
18159,VBG,VBN,improving,improving,1
18160,VBG,VBN,knocking,knocking,1
18161,VBG,VBN,lacking,lacking,1
18162,VBG,VBN,lining,lining,1
18163,VBG,VBN,lobbying,lobbying,1
18164,VBG,VBN,majoring,<UNK>,1
18165,VBG,VBN,marketing,marketing,1
18166,VBG,VBN,milling,milling,1
18167,VBG,VBN,missing,missing,1
18168,VBG,VBN,moderating,moderating,1
18169,VBG,VBN,mopping,<UNK>,1
18170,VBG,VBN,moving,moving,1
18171,VBG,VBN,opening,opening,1
18172,VBG,VBN,outperforming,<UNK>,1
18173,VBG,VBN,passing,passing,1
18174,VBG,VBN,paying,paying,1
18175,VBG,VBN,pointing,pointing,1
18176,VBG,VBN,popping,popping,1
18177,VBG,VBN,posing,posing,1
18178,VBG,VBN,providing,providing,1
18179,VBG,VBN,reading,reading,1
18180,VBG,VBN,reassessing,<UNK>,1
18181,VBG,VBN,rebounding,rebounding,1
18182,VBG,VBN,recovering,recovering,1
18183,VBG,VBN,remembering,remembering,1
18184,VBG,VBN,renovating,renovating,1
18185,VBG,VBN,resigning,resigning,1
18186,VBG,VBN,retaking,<UNK>,1
18187,VBG,VBN,reverberating,reverberating,1
18188,VBG,VBN,rising,rising,1
18189,VBG,VBN,rolling,rolling,1
18190,VBG,VBN,running,running,3
18191,VBG,VBN,scrambling,scrambling,2
18192,VBG,VBN,seething,seething,1
18193,VBG,VBN,selling,selling,1
18194,VBG,VBN,shaking,shaking,1
18195,VBG,VBN,shaping,shaping,1
18196,VBG,VBN,shouting,shouting,1
18197,VBG,VBN,signaling,signaling,1
18198,VBG,VBN,singling,<UNK>,1
18199,VBG,VBN,sitting,sitting,1
18200,VBG,VBN,smoldering,smoldering,1
18201,VBG,VBN,speculating,speculating,1
18202,VBG,VBN,squinting,<UNK>,2
18203,VBG,VBN,starting,starting,1
18204,VBG,VBN,stealing,stealing,1
18205,VBG,VBN,steaming,<UNK>,1
18206,VBG,VBN,stopping,stopping,1
18207,VBG,VBN,striving,striving,1
18208,VBG,VBN,suffering,suffering,2
18209,VBG,VBN,swaying,swaying,1
18210,VBG,VBN,taking,taking,1
18211,VBG,VBN,thrashing,<UNK>,1
18212,VBG,VBN,trembling,<UNK>,1
18213,VBG,VBN,trudging,<UNK>,1
18214,VBG,VBN,trying,trying,3
18215,VBG,VBN,wailing,<UNK>,1
18216,VBG,VBN,waiting,waiting,1
18217,VBG,VBN,wanting,wanting,1
18218,VBG,VBN,watching,watching,1
18219,VBG,VBN,winding,winding,1
18220,VBG,VBN,wiping,wiping,1
18221,VBG,VBN,withdrawing,withdrawing,1
18222,VBG,VBN,working,working,1
18223,VBG,VBP,approaching,approaching,1
18224,VBG,VBP,being,being,3
18225,VBG,VBP,carrying,carrying,1
18226,VBG,VBP,claiming,claiming,1
18227,VBG,VBP,crushing,crushing,1
18228,VBG,VBP,earning,earning,1
18229,VBG,VBP,financing,financing,2
18230,VBG,VBP,giving,giving,1
18231,VBG,VBP,happening,happening,1
18232,VBG,VBP,heading,heading,1
18233,VBG,VBP,making,making,2
18234,VBG,VBP,oozing,<UNK>,1
18235,VBG,VBP,populating,populating,1
18236,VBG,VBP,putting,putting,1
18237,VBG,VBP,relating,relating,1
18238,VBG,VBP,requiring,requiring,1
18239,VBG,VBP,subscribing,<UNK>,1
18240,VBG,VBP,thrusting,thrusting,1
18241,VBG,VBP,wandering,<UNK>,1
18242,VBG,VBZ,Speaking,Speaking,1
18243,VBG,VBZ,becoming,becoming,1
18244,VBG,VBZ,being,being,2
18245,VBG,VBZ,consulting,consulting,1
18246,VBG,VBZ,documenting,<UNK>,1
18247,VBG,VBZ,exercising,exercising,1
18248,VBG,VBZ,falling,falling,1
18249,VBG,VBZ,including,including,1
18250,VBG,VBZ,meaning,meaning,1
18251,VBG,VBZ,measuring,measuring,1
18252,VBG,VBZ,probing,probing,1
18253,VBG,VBZ,requiring,requiring,1
18254,VBG,VBZ,sitting,sitting,1
18255,VBG,WDT,believing,believing,1
18256,VBG,WDT,fighting,fighting,1
18257,VBG,WDT,involving,involving,1
18258,VBG,WDT,locking,locking,1
18259,VBG,WP,including,including,1
18260,VBG,WP,looking,looking,1
18261,VBG,WP,taking,taking,1
18262,VBG,``,Assuming,Assuming,1
18263,VBG,``,Capitalizing,Capitalizing,1
18264,VBG,``,Depending,Depending,1
18265,VBG,``,Excluding,Excluding,1
18266,VBG,``,Including,Including,1
18267,VBG,``,Leading,Leading,1
18268,VBG,``,Using,Using,1
18269,VBG,``,claiming,claiming,1
18270,VBG,``,estimating,estimating,1
18271,VBG,``,figuring,figuring,1
18272,VBG,``,getting,getting,1
18273,VBG,``,greeting,greeting,1
18274,VBG,``,imposing,imposing,1
18275,VBG,``,including,including,1
18276,VBG,``,insulating,insulating,1
18277,VBG,``,making,making,1
18278,VBG,``,rejecting,rejecting,1
18279,VBN,$,boosted,boosted,1
18280,VBN,$,called,called,1
18281,VBN,$,flattened,flattened,1
18282,VBN,$,formed,formed,1
18283,VBN,$,glued,glued,1
18284,VBN,$,located,located,1
18285,VBN,$,rated,rated,1
18286,VBN,$,rebounded,rebounded,1
18287,VBN,'',Based,Based,2
18288,VBN,'',Confronted,Confronted,1
18289,VBN,'',Encouraged,Encouraged,1
18290,VBN,'',Estimated,Estimated,2
18291,VBN,'',Offered,Offered,1
18292,VBN,'',convoluted,convoluted,1
18293,VBN,'',gotten,gotten,1
18294,VBN,'',imported,imported,1
18295,VBN,'',redesigned,redesigned,1
18296,VBN,),preferred,preferred,1
18297,VBN,),recovered,recovered,1
18298,VBN,),traded,traded,1
18299,VBN,",",added,added,1
18300,VBN,",",armed,armed,1
18301,VBN,",",compared,compared,1
18302,VBN,",",consumed,consumed,1
18303,VBN,",",dead,dead,1
18304,VBN,",",destroyed,destroyed,1
18305,VBN,",",determined,determined,1
18306,VBN,",",formed,formed,1
18307,VBN,",",given,given,1
18308,VBN,",",increased,increased,1
18309,VBN,",",known,known,1
18310,VBN,",",moved,moved,1
18311,VBN,",",priced,priced,1
18312,VBN,",",primed,primed,1
18313,VBN,",",taken,taken,1
18314,VBN,.,acquired,acquired,1
18315,VBN,.,appreciated,appreciated,1
18316,VBN,.,arranged,arranged,1
18317,VBN,.,become,become,1
18318,VBN,.,begun,begun,1
18319,VBN,.,built,built,1
18320,VBN,.,called,called,1
18321,VBN,.,committed,committed,1
18322,VBN,.,compared,compared,1
18323,VBN,.,decided,decided,1
18324,VBN,.,developed,developed,1
18325,VBN,.,driven,driven,1
18326,VBN,.,dubbed,dubbed,1
18327,VBN,.,ended,ended,1
18328,VBN,.,favored,favored,1
18329,VBN,.,made,made,2
18330,VBN,.,mandated,mandated,1
18331,VBN,.,offered,offered,1
18332,VBN,.,predicted,predicted,1
18333,VBN,.,provided,provided,1
18334,VBN,.,reported,reported,1
18335,VBN,.,spurned,spurned,1
18336,VBN,.,steadied,steadied,1
18337,VBN,.,submitted,submitted,1
18338,VBN,.,told,told,1
18339,VBN,:,associated,associated,1
18340,VBN,CC,Built,Built,1
18341,VBN,CC,Buried,Buried,1
18342,VBN,CC,Concerned,Concerned,1
18343,VBN,CC,Given,Given,1
18344,VBN,CC,combined,combined,1
18345,VBN,CC,renewed,renewed,1
18346,VBN,CC,signed,signed,1
18347,VBN,CC,tilted,tilted,1
18348,VBN,CD,Retired,Retired,1
18349,VBN,CD,accumulated,accumulated,1
18350,VBN,CD,aged,aged,1
18351,VBN,CD,asked,<UNK>,2
18352,VBN,CD,based,based,1
18353,VBN,CD,bid,bid,1
18354,VBN,CD,broken,broken,1
18355,VBN,CD,caused,caused,1
18356,VBN,CD,commissioned,commissioned,1
18357,VBN,CD,designated,designated,1
18358,VBN,CD,diluted,diluted,1
18359,VBN,CD,dismantled,dismantled,1
18360,VBN,CD,elected,elected,1
18361,VBN,CD,enjoined,enjoined,1
18362,VBN,CD,expected,<UNK>,1
18363,VBN,CD,given,given,1
18364,VBN,CD,grown,grown,1
18365,VBN,CD,industrialized,industrialized,1
18366,VBN,CD,injured,injured,1
18367,VBN,CD,invested,invested,1
18368,VBN,CD,jailed,jailed,1
18369,VBN,CD,left,left,1
18370,VBN,CD,legitimized,<UNK>,1
18371,VBN,CD,looked,looked,1
18372,VBN,CD,named,named,1
18373,VBN,CD,neglected,neglected,1
18374,VBN,CD,outlined,outlined,1
18375,VBN,CD,personalized,<UNK>,1
18376,VBN,CD,reignited,reignited,1
18377,VBN,CD,selected,selected,1
18378,VBN,CD,subordinated,subordinated,2
18379,VBN,CD,trained,trained,1
18380,VBN,CD,withheld,withheld,1
18381,VBN,DT,Annualized,Annualized,2
18382,VBN,DT,Appointed,<UNK>,1
18383,VBN,DT,Automated,Automated,2
18384,VBN,DT,Been,<UNK>,1
18385,VBN,DT,Called,Called,1
18386,VBN,DT,Closed,Closed,1
18387,VBN,DT,Continued,Continued,1
18388,VBN,DT,Estimated,Estimated,1
18389,VBN,DT,Filtered,<UNK>,1
18390,VBN,DT,Given,Given,1
18391,VBN,DT,Guaranteed,Guaranteed,1
18392,VBN,DT,abandoned,abandoned,1
18393,VBN,DT,accelerated,accelerated,1
18394,VBN,DT,accrued,accrued,1
18395,VBN,DT,adapted,adapted,1
18396,VBN,DT,admitted,admitted,1
18397,VBN,DT,afforded,afforded,1
18398,VBN,DT,avoided,avoided,1
18399,VBN,DT,based,based,1
18400,VBN,DT,been,been,2
18401,VBN,DT,blackened,blackened,1
18402,VBN,DT,bought,bought,1
18403,VBN,DT,broken,broken,1
18404,VBN,DT,carved,<UNK>,1
18405,VBN,DT,caught,caught,1
18406,VBN,DT,charged,<UNK>,1
18407,VBN,DT,chartered,chartered,1
18408,VBN,DT,completed,completed,1
18409,VBN,DT,compounded,compounded,1
18410,VBN,DT,convicted,convicted,1
18411,VBN,DT,covered,covered,1
18412,VBN,DT,customized,customized,1
18413,VBN,DT,dealt,dealt,1
18414,VBN,DT,declared,declared,1
18415,VBN,DT,delayed,delayed,2
18416,VBN,DT,disguised,disguised,1
18417,VBN,DT,dismissed,dismissed,1
18418,VBN,DT,dispatched,dispatched,2
18419,VBN,DT,distributed,distributed,1
18420,VBN,DT,doubled,doubled,1
18421,VBN,DT,earned,earned,1
18422,VBN,DT,edged,edged,1
18423,VBN,DT,elected,elected,1
18424,VBN,DT,expanded,expanded,1
18425,VBN,DT,extended,extended,1
18426,VBN,DT,faked,faked,1
18427,VBN,DT,fallen,fallen,1
18428,VBN,DT,fared,fared,1
18429,VBN,DT,fattened,fattened,1
18430,VBN,DT,felt,felt,1
18431,VBN,DT,fined,fined,1
18432,VBN,DT,fired,fired,1
18433,VBN,DT,fragmented,fragmented,1
18434,VBN,DT,fueled,fueled,1
18435,VBN,DT,given,given,1
18436,VBN,DT,gone,gone,1
18437,VBN,DT,gotten,gotten,1
18438,VBN,DT,granted,granted,1
18439,VBN,DT,halted,halted,2
18440,VBN,DT,hampered,hampered,1
18441,VBN,DT,heightened,heightened,1
18442,VBN,DT,hoped,hoped,1
18443,VBN,DT,impaired,impaired,1
18444,VBN,DT,implicated,implicated,1
18445,VBN,DT,imported,imported,3
18446,VBN,DT,improved,improved,2
18447,VBN,DT,increased,increased,3
18448,VBN,DT,indicted,indicted,1
18449,VBN,DT,issued,issued,1
18450,VBN,DT,licensed,licensed,1
18451,VBN,DT,lighted,lighted,1
18452,VBN,DT,liquefied,liquefied,1
18453,VBN,DT,loaned,loaned,1
18454,VBN,DT,localized,localized,1
18455,VBN,DT,lost,lost,1
18456,VBN,DT,mandated,mandated,1
18457,VBN,DT,matched,matched,1
18458,VBN,DT,named,named,2
18459,VBN,DT,needed,needed,1
18460,VBN,DT,obstructed,<UNK>,1
18461,VBN,DT,paid,paid,1
18462,VBN,DT,perceived,perceived,1
18463,VBN,DT,permitted,permitted,1
18464,VBN,DT,pleaded,pleaded,1
18465,VBN,DT,postponed,postponed,1
18466,VBN,DT,poured,poured,1
18467,VBN,DT,practiced,practiced,1
18468,VBN,DT,prevented,prevented,1
18469,VBN,DT,projected,projected,1
18470,VBN,DT,pursued,pursued,1
18471,VBN,DT,reached,reached,1
18472,VBN,DT,received,received,1
18473,VBN,DT,recommended,recommended,1
18474,VBN,DT,reduced,reduced,2
18475,VBN,DT,reflected,reflected,1
18476,VBN,DT,renewed,renewed,1
18477,VBN,DT,reopened,reopened,1
18478,VBN,DT,repeated,repeated,3
18479,VBN,DT,restored,restored,1
18480,VBN,DT,rumored,rumored,1
18481,VBN,DT,scheduled,scheduled,1
18482,VBN,DT,seated,seated,1
18483,VBN,DT,selected,selected,1
18484,VBN,DT,settled,settled,2
18485,VBN,DT,shaken,shaken,1
18486,VBN,DT,siphoned,siphoned,1
18487,VBN,DT,slackened,slackened,1
18488,VBN,DT,sought,sought,1
18489,VBN,DT,stolen,stolen,1
18490,VBN,DT,suffered,suffered,1
18491,VBN,DT,traded,traded,1
18492,VBN,DT,transplanted,<UNK>,1
18493,VBN,DT,underfunded,underfunded,1
18494,VBN,DT,visited,visited,2
18495,VBN,DT,voiced,voiced,1
18496,VBN,EX,traded,traded,1
18497,VBN,IN,Denied,<UNK>,1
18498,VBN,IN,Ruined,<UNK>,1
18499,VBN,IN,Translated,Translated,1
18500,VBN,IN,altered,altered,1
18501,VBN,IN,amassed,amassed,1
18502,VBN,IN,been,been,1
18503,VBN,IN,called,called,2
18504,VBN,IN,capped,capped,1
18505,VBN,IN,caught,caught,1
18506,VBN,IN,changed,changed,1
18507,VBN,IN,co-authored,<UNK>,1
18508,VBN,IN,committed,committed,1
18509,VBN,IN,considered,considered,1
18510,VBN,IN,counseled,<UNK>,1
18511,VBN,IN,dealt,dealt,1
18512,VBN,IN,defended,defended,1
18513,VBN,IN,delivered,delivered,1
18514,VBN,IN,designated,designated,1
18515,VBN,IN,devastated,devastated,1
18516,VBN,IN,discounted,discounted,1
18517,VBN,IN,dubbed,dubbed,2
18518,VBN,IN,ended,ended,1
18519,VBN,IN,envisioned,envisioned,1
18520,VBN,IN,established,established,1
18521,VBN,IN,evacuated,<UNK>,1
18522,VBN,IN,exaggerated,exaggerated,1
18523,VBN,IN,exceeded,exceeded,1
18524,VBN,IN,expected,<UNK>,5
18525,VBN,IN,exposed,exposed,1
18526,VBN,IN,filed,filed,1
18527,VBN,IN,filled,filled,2
18528,VBN,IN,given,given,5
18529,VBN,IN,glutted,glutted,1
18530,VBN,IN,granted,granted,1
18531,VBN,IN,guaranteed,guaranteed,1
18532,VBN,IN,hospitalized,hospitalized,1
18533,VBN,IN,increased,increased,1
18534,VBN,IN,issued,issued,1
18535,VBN,IN,kicked,kicked,1
18536,VBN,IN,ordered,ordered,2
18537,VBN,IN,paid,paid,1
18538,VBN,IN,priced,priced,1
18539,VBN,IN,produced,produced,2
18540,VBN,IN,rebounded,rebounded,1
18541,VBN,IN,recorded,recorded,1
18542,VBN,IN,reduced,reduced,1
18543,VBN,IN,relaunched,relaunched,1
18544,VBN,IN,released,released,1
18545,VBN,IN,relinquished,relinquished,1
18546,VBN,IN,renamed,renamed,2
18547,VBN,IN,restricted,<UNK>,1
18548,VBN,IN,sent,sent,2
18549,VBN,IN,shielded,shielded,1
18550,VBN,IN,studied,studied,1
18551,VBN,IN,subordinated,subordinated,1
18552,VBN,IN,unleashed,unleashed,1
18553,VBN,IN,unraveled,unraveled,1
18554,VBN,IN,watched,watched,1
18555,VBN,IN,worded,worded,1
18556,VBN,IN,wound,wound,1
18557,VBN,JJ,Borrowed,<UNK>,1
18558,VBN,JJ,Estimated,Estimated,1
18559,VBN,JJ,Troubled,Troubled,1
18560,VBN,JJ,accepted,accepted,1
18561,VBN,JJ,accrued,accrued,1
18562,VBN,JJ,added,added,7
18563,VBN,JJ,adjusted,adjusted,1
18564,VBN,JJ,advanced,advanced,1
18565,VBN,JJ,affected,affected,6
18566,VBN,JJ,affiliated,affiliated,1
18567,VBN,JJ,alleged,alleged,4
18568,VBN,JJ,allocated,allocated,1
18569,VBN,JJ,amended,amended,2
18570,VBN,JJ,amused,<UNK>,1
18571,VBN,JJ,annualized,annualized,1
18572,VBN,JJ,anticipated,anticipated,4
18573,VBN,JJ,appalled,<UNK>,1
18574,VBN,JJ,approved,approved,1
18575,VBN,JJ,asked,<UNK>,2
18576,VBN,JJ,assembled,assembled,1
18577,VBN,JJ,assigned,assigned,1
18578,VBN,JJ,associated,associated,1
18579,VBN,JJ,attempted,attempted,3
18580,VBN,JJ,balanced,balanced,1
18581,VBN,JJ,blocked,blocked,1
18582,VBN,JJ,borrowed,borrowed,4
18583,VBN,JJ,brightened,brightened,1
18584,VBN,JJ,broken,broken,2
18585,VBN,JJ,built,built,1
18586,VBN,JJ,called,called,2
18587,VBN,JJ,canceled,canceled,5
18588,VBN,JJ,changed,changed,1
18589,VBN,JJ,charged,<UNK>,1
18590,VBN,JJ,chartered,chartered,1
18591,VBN,JJ,chosen,chosen,1
18592,VBN,JJ,classified,classified,2
18593,VBN,JJ,closed,closed,3
18594,VBN,JJ,clouded,clouded,1
18595,VBN,JJ,coddled,<UNK>,1
18596,VBN,JJ,collapsed,collapsed,4
18597,VBN,JJ,combined,combined,11
18598,VBN,JJ,committed,committed,1
18599,VBN,JJ,compacted,compacted,1
18600,VBN,JJ,complicated,complicated,3
18601,VBN,JJ,compounded,compounded,1
18602,VBN,JJ,considered,considered,1
18603,VBN,JJ,contested,<UNK>,1
18604,VBN,JJ,continued,continued,12
18605,VBN,JJ,convicted,convicted,2
18606,VBN,JJ,created,created,1
18607,VBN,JJ,criticized,criticized,1
18608,VBN,JJ,crowded,crowded,1
18609,VBN,JJ,damaged,damaged,5
18610,VBN,JJ,deadlocked,deadlocked,1
18611,VBN,JJ,deferred,deferred,1
18612,VBN,JJ,deformed,<UNK>,1
18613,VBN,JJ,depicted,depicted,1
18614,VBN,JJ,deposed,deposed,1
18615,VBN,JJ,depressed,depressed,2
18616,VBN,JJ,detailed,detailed,1
18617,VBN,JJ,diluted,diluted,1
18618,VBN,JJ,diminished,diminished,2
18619,VBN,JJ,disabled,disabled,1
18620,VBN,JJ,discarded,discarded,1
18621,VBN,JJ,discontinued,discontinued,6
18622,VBN,JJ,disgruntled,disgruntled,2
18623,VBN,JJ,dissatisfied,dissatisfied,1
18624,VBN,JJ,distilled,distilled,2
18625,VBN,JJ,distributed,distributed,1
18626,VBN,JJ,diversified,diversified,2
18627,VBN,JJ,dreaded,dreaded,2
18628,VBN,JJ,elected,elected,2
18629,VBN,JJ,electrogalvanized,electrogalvanized,1
18630,VBN,JJ,encouraged,encouraged,1
18631,VBN,JJ,entered,entered,1
18632,VBN,JJ,entrenched,entrenched,1
18633,VBN,JJ,equipped,equipped,1
18634,VBN,JJ,established,established,1
18635,VBN,JJ,estimated,estimated,20
18636,VBN,JJ,estranged,<UNK>,1
18637,VBN,JJ,expanded,expanded,2
18638,VBN,JJ,expected,<UNK>,22
18639,VBN,JJ,exposed,exposed,1
18640,VBN,JJ,extended,extended,2
18641,VBN,JJ,failed,failed,5
18642,VBN,JJ,filed,filed,1
18643,VBN,JJ,fixed,fixed,5
18644,VBN,JJ,fleeced,<UNK>,1
18645,VBN,JJ,given,given,5
18646,VBN,JJ,glued,glued,1
18647,VBN,JJ,gridlocked,gridlocked,1
18648,VBN,JJ,guaranteed,guaranteed,1
18649,VBN,JJ,held,held,1
18650,VBN,JJ,hung,hung,1
18651,VBN,JJ,hurt,hurt,1
18652,VBN,JJ,impeded,<UNK>,1
18653,VBN,JJ,impelled,<UNK>,1
18654,VBN,JJ,implied,implied,1
18655,VBN,JJ,imported,imported,2
18656,VBN,JJ,impressed,impressed,2
18657,VBN,JJ,improved,improved,9
18658,VBN,JJ,increased,increased,22
18659,VBN,JJ,indicated,indicated,4
18660,VBN,JJ,injured,injured,2
18661,VBN,JJ,insured,insured,4
18662,VBN,JJ,integrated,integrated,4
18663,VBN,JJ,interconnected,<UNK>,1
18664,VBN,JJ,interested,interested,1
18665,VBN,JJ,invited,invited,1
18666,VBN,JJ,involved,involved,1
18667,VBN,JJ,isolated,isolated,1
18668,VBN,JJ,known,known,2
18669,VBN,JJ,leased,leased,1
18670,VBN,JJ,left,left,3
18671,VBN,JJ,leveraged,leveraged,4
18672,VBN,JJ,libeled,<UNK>,1
18673,VBN,JJ,limited,limited,13
18674,VBN,JJ,listed,listed,4
18675,VBN,JJ,lost,lost,1
18676,VBN,JJ,managed,managed,1
18677,VBN,JJ,mattered,<UNK>,1
18678,VBN,JJ,merged,merged,4
18679,VBN,JJ,misclassified,<UNK>,1
18680,VBN,JJ,missed,missed,1
18681,VBN,JJ,mixed,mixed,1
18682,VBN,JJ,moved,moved,1
18683,VBN,JJ,murdered,murdered,1
18684,VBN,JJ,needed,needed,3
18685,VBN,JJ,offered,offered,4
18686,VBN,JJ,omitted,omitted,1
18687,VBN,JJ,organized,organized,1
18688,VBN,JJ,overheated,<UNK>,1
18689,VBN,JJ,overweighted,<UNK>,1
18690,VBN,JJ,owned,owned,1
18691,VBN,JJ,paid,paid,1
18692,VBN,JJ,perceived,perceived,1
18693,VBN,JJ,personalized,<UNK>,1
18694,VBN,JJ,picked,<UNK>,1
18695,VBN,JJ,pictured,<UNK>,1
18696,VBN,JJ,planned,planned,6
18697,VBN,JJ,polished,polished,1
18698,VBN,JJ,posted,posted,2
18699,VBN,JJ,preferred,preferred,5
18700,VBN,JJ,prepaid,prepaid,1
18701,VBN,JJ,prescribed,prescribed,1
18702,VBN,JJ,privatized,privatized,2
18703,VBN,JJ,processed,processed,1
18704,VBN,JJ,projected,projected,1
18705,VBN,JJ,prolonged,prolonged,3
18706,VBN,JJ,promised,promised,2
18707,VBN,JJ,pronounced,pronounced,1
18708,VBN,JJ,proposed,proposed,25
18709,VBN,JJ,protected,protected,1
18710,VBN,JJ,proven,proven,2
18711,VBN,JJ,published,published,1
18712,VBN,JJ,pumped,pumped,1
18713,VBN,JJ,quantified,<UNK>,1
18714,VBN,JJ,recognized,recognized,1
18715,VBN,JJ,recommended,recommended,4
18716,VBN,JJ,recorded,recorded,2
18717,VBN,JJ,redesigned,redesigned,1
18718,VBN,JJ,reduced,reduced,5
18719,VBN,JJ,registered,registered,2
18720,VBN,JJ,reinforced,reinforced,1
18721,VBN,JJ,related,related,7
18722,VBN,JJ,renewed,renewed,3
18723,VBN,JJ,reported,reported,1
18724,VBN,JJ,repurchase,repurchase,1
18725,VBN,JJ,required,required,3
18726,VBN,JJ,restated,restated,3
18727,VBN,JJ,restricted,<UNK>,1
18728,VBN,JJ,restructured,restructured,1
18729,VBN,JJ,restyled,restyled,2
18730,VBN,JJ,retired,retired,1
18731,VBN,JJ,revised,revised,15
18732,VBN,JJ,revived,revived,1
18733,VBN,JJ,ridiculed,<UNK>,1
18734,VBN,JJ,righted,<UNK>,1
18735,VBN,JJ,rumored,rumored,1
18736,VBN,JJ,sandwiched,<UNK>,1
18737,VBN,JJ,satisfied,satisfied,1
18738,VBN,JJ,scheduled,scheduled,6
18739,VBN,JJ,scratched,<UNK>,1
18740,VBN,JJ,screwed,screwed,1
18741,VBN,JJ,secured,secured,1
18742,VBN,JJ,selected,selected,2
18743,VBN,JJ,set,set,1
18744,VBN,JJ,shattered,shattered,2
18745,VBN,JJ,slivered,<UNK>,1
18746,VBN,JJ,specified,specified,9
18747,VBN,JJ,stalled,stalled,1
18748,VBN,JJ,stimulated,stimulated,1
18749,VBN,JJ,stolen,stolen,1
18750,VBN,JJ,struggled,struggled,1
18751,VBN,JJ,subordinated,subordinated,4
18752,VBN,JJ,sustained,sustained,1
18753,VBN,JJ,sweetened,sweetened,3
18754,VBN,JJ,tarnished,tarnished,1
18755,VBN,JJ,televised,televised,1
18756,VBN,JJ,terrified,<UNK>,1
18757,VBN,JJ,threatened,threatened,1
18758,VBN,JJ,tired,tired,1
18759,VBN,JJ,traded,traded,1
18760,VBN,JJ,trained,trained,1
18761,VBN,JJ,traumatized,<UNK>,1
18762,VBN,JJ,troubled,troubled,8
18763,VBN,JJ,undermined,undermined,1
18764,VBN,JJ,undervalued,undervalued,1
18765,VBN,JJ,unhusked,<UNK>,1
18766,VBN,JJ,united,<UNK>,1
18767,VBN,JJ,updated,updated,1
18768,VBN,JJ,upgraded,upgraded,2
18769,VBN,JJ,used,used,2
18770,VBN,JJ,wasted,wasted,1
18771,VBN,JJ,watched,watched,1
18772,VBN,JJ,widened,widened,1
18773,VBN,JJ,wired,<UNK>,1
18774,VBN,JJ,wounded,wounded,1
18775,VBN,JJ,written,written,3
18776,VBN,JJR,confiscated,confiscated,1
18777,VBN,JJR,entombed,entombed,1
18778,VBN,JJR,executed,executed,1
18779,VBN,JJR,fixed,fixed,1
18780,VBN,JJR,highlighted,highlighted,1
18781,VBN,JJR,lagged,lagged,1
18782,VBN,JJR,overlooked,overlooked,1
18783,VBN,JJR,routed,routed,1
18784,VBN,JJR,tightened,tightened,1
18785,VBN,JJS,aligned,aligned,1
18786,VBN,JJS,plunged,plunged,1
18787,VBN,JJS,shown,shown,1
18788,VBN,MD,evacuated,<UNK>,1
18789,VBN,MD,surveyed,surveyed,1
18790,VBN,MD,wed,wed,1
18791,VBN,NN,Bitten,<UNK>,1
18792,VBN,NN,Died,Died,1
18793,VBN,NN,Revised,Revised,1
18794,VBN,NN,Shorn,<UNK>,1
18795,VBN,NN,admitted,admitted,1
18796,VBN,NN,affiliated,affiliated,2
18797,VBN,NN,afflicted,afflicted,1
18798,VBN,NN,alleged,alleged,2
18799,VBN,NN,appalled,<UNK>,1
18800,VBN,NN,arrived,<UNK>,1
18801,VBN,NN,asked,<UNK>,1
18802,VBN,NN,authorized,authorized,1
18803,VBN,NN,backed,backed,1
18804,VBN,NN,based,based,2
18805,VBN,NN,been,been,1
18806,VBN,NN,beset,beset,1
18807,VBN,NN,bordered,<UNK>,1
18808,VBN,NN,brought,brought,1
18809,VBN,NN,calibrated,<UNK>,1
18810,VBN,NN,categorized,<UNK>,1
18811,VBN,NN,caused,caused,1
18812,VBN,NN,chosen,chosen,1
18813,VBN,NN,circulated,circulated,1
18814,VBN,NN,colored,colored,1
18815,VBN,NN,compared,compared,2
18816,VBN,NN,confronted,<UNK>,1
18817,VBN,NN,contested,<UNK>,1
18818,VBN,NN,controlled,controlled,1
18819,VBN,NN,coupled,coupled,1
